#nucid	Z	A	liso	energy_[keV]	D_energy_[keV]	beta-_%	D_beta-	AME2021_Qb	AME2020_D_Qb	AME2020_Qb1n	AME2020_D_Qb1n	AME2021_Qb2n	AME2021_D_Qb2n	Qb3n	D_Qb3n	T12	D_T12	P1n	D_P1n	P2n	D_P2n	P3n	D_P3n	Neueff_1n	lowerEff	upperEff	Neueff_2n	lowerEff	upperEff	D_T12_Hi	D_P1n_Hi	D_P2n_Hi
109Tc	43	109	0	0	0	100	0	6455.6267	12.6574	1307.2575	12.4699	0	0	0	0	0.89	0.07	0.08	0.02	0	0	0	0	0.6732	0.020535926007853	0.020210445616067	0.673019	0.020190724551757	0.020281654689026	0.07	0.02	0
110Tc	43	110	0	0	0	100	0	9038.0654	12.5086	1632.5736	12.5209	0	0	0	0	0.911	0.014	0.04	0.02	0	0	0	0	0.6732	0.020809581254797	0.020202979408988	0.673019	0.020190724551757	0.020281654689026	0.014	0.02	0
111Tc	43	111	0	0	0	100	0	7760.65	13.8477	2976.6355	13.3464	0	0	0	0	0.294	0.02	0.85	0.2	0	0	0	0	0.669421	0.024282953459514	0.020435089153632	0.673019	0.020190724551757	0.020281654689026	0.02	0.2	0
112Tc	43	112	0	0	0	100	0	10371.9409	11.0602	3455.0753	11.1321	0	0	0	0	0.305	0.01	1.7	0.4	0	0	0	0	0.668236	0.02566238214832	0.020652523151577	0.673019	0.020190724551757	0.020281654689026	0.01	0.4	0
113Tc	43	113	0	0	0	100	0	9056.2674	38.4285	4748.0062	10.1685	0	0	0	0	0.152	0.008	2.1	0.3	0	0	0	0	0.663034	0.03209263002062	0.021212833795615	0.673019	0.020190724551757	0.020281654689026	0.008	0.3	0
114Tc	43	114	0	0	0	100	0	11620.919	433.1594	5196.2041	434.8332	887.9429	433.280350325	0	0	0.09	0.02	0.65	0.4	0	0	0	0	0.661474	0.033999922520624	0.021438984663654	0.672432	0.020198680059885	0.020184654670358	0.02	0.4	0
114Tc	43	114	1	0	0	100	0	0	0	0	0	0	0	0	0	0.1	0.02	0.65	0.4	0	0	0	0	0.673098	0.020193751183067	0.020193689654038	0.673019	0.020190724551757	0.020281654689026	0.02	0.4	0
115Tc	43	115	0	0	0	100	0	10309	197	6353	196	0	0	0	0	0.078	0.002	0	0	0	0	0	0	0.65536	0.039155004503128	0.0241638854624	0.673019	0.020190724551757	0.020281654689026	0.002	0	0
116Tc	43	116	0	0	0	100	0	12855	298	6820	299	2864.6597	298.044502701	0	0	0.057	0.003	0	0	0	0	0	0	0.653638	0.041462976985976	0.024798200973853	0.6732	0.020540652983778	0.020210182210955	0.003	0	0
117Tc	43	117	0	0	0	100	0	11350	589	7858	400	1822.7886	731.552246374	0	0	0.0445	0.003	0	0	0	0	0	0	0.649472	0.047478164527555	0.026568862600902	0.673592	0.020248702013156	0.020247440658454	0.003	0	0
118Tc	43	118	0	0	0	100	0	13710	447	8128	589	4636	489.702971198	0	0	0.03	0.004	0	0	0	0	0	0	0.647669	0.046495480438478	0.027199646619118	0.670688	0.02146777536238	0.020298602858562	0.004	0	0
119Tc	43	119	0	0	0	100	0	11910	583	8759	539	3177	785.886760291	0	0	0.022	0.003	0	0	0	0	0	0	0.64385	0.047879062650077	0.028623625141655	0.6732	0.020652655446698	0.020210107397043	0.003	0	0
120Tc	43	120	0	0	0	100	0	14720	640	9009	583	5857	780.646526925	-240	660	0.021	0.005	0	0	0	0	0	0	0.642383	0.0492601449736	0.029249313424764	0.66948	0.02351813809297	0.020426001159307	0.005	0	0
121Tc	43	121	0	0	0	100	0	13080	640	10109	640	4397	812.15762017	1270	540	0.022	0.006	0	0	0	0	0	0	0.636759	0.054056818096082	0.032423809502785	0.671346	0.021579664212967	0.020256944649784	0.006	0	0
114Ru	44	114	0	0	0	100	0	5489.0622	71.6432	474.4127	7.8737	0	0	0	0	0.543	0.05	0	0	0	0	0	0	0.673206	0.020196829716379	0.020196205351313	0.673021	0.02019077303614	0.020281998639111	0.05	0	0
115Ru	44	115	0	0	0	100	0	8123.9327	26.1788	1533.6616	75.8513	0	0	0	0	0.318	0.019	0	0	0	0	0	0	0.6732	0.020686057913484	0.020204940410702	0.673021	0.02019077303614	0.020281998639111	0.019	0	0
115Ru	44	115	1	61.7	0	100	0	0	0	0	0	0	0	0	0	0.076	0.006	0	0	0	0	0	0	0.673097	0.02019375743313	0.02019370335694	0.673021	0.02019077303614	0.020281998639111	0.006	0	0
116Ru	44	116	0	0	0	100	0	6666.8252	73.9257	2088.993	8.2128	0	0	0	0	0.204	0.006	0	0	0	0	0	0	0.671237	0.021541610899654	0.020254229784223	0.673021	0.02019077303614	0.020281998639111	0.006	0	0
117Ru	44	117	0	0	0	100	0	9406.8875	433.2361	3174.5535	439.3922	0	0	0	0	0.151	0.003	0	0	0	0	0	0	0.669081	0.024936400343773	0.020490695622768	0.673021	0.02019077303614	0.020281998639111	0.003	0	0
118Ru	44	118	0	0	0	100	0	7887	202	3825	200	0	0	0	0	0.099	0.003	0	0	0	0	0	0	0.666827	0.027059143817499	0.020917086870215	0.673021	0.02019077303614	0.020281998639111	0.003	0	0
119Ru	44	119	0	0	0	100	0	10743	300	4736	301	674.3202	300.276341926	0	0	0.0695	0.002	0	0	0	0	0	0	0.663048	0.032081904966408	0.021249236722141	0.671944	0.020245054932561	0.02019143881011	0.002	0	0
120Ru	44	120	0	0	0	100	0	8899	447	5031	400	0	0	0	0	0.045	0.002	0	0	0	0	0	0	0.662519	0.033954147372963	0.0211955667965	0.673021	0.02019077303614	0.020281998639111	0.002	0	0
121Ru	44	121	0	0	0	100	0	11630	737	5928	447	2060.0315	962.790787547	0	0	0.029	0.002	0	0	0	0	0	0	0.657053	0.037497055675454	0.023321088081994	0.673424	0.020304352646622	0.020206779070362	0.002	0	0
122Ru	44	122	0	0	0	100	0	10099	583	6399	796	697	685.718601177	0	0	0.025	0.001	0	0	0	0	0	0	0.6552	0.039562379756531	0.024270362687855	0.671825	0.020254927587195	0.020203176769075	0.001	0	0
123Ru	44	123	0	0	0	100	0	12640	640	7258	583	3557	976.098867943	0	0	0.019	0.002	0	0	0	0	0	0	0.652066	0.045299527873041	0.025509085548494	0.6732	0.020921825565662	0.020207110530702	0.002	0	0
124Ru	44	124	0	0	0	100	0	11120	721	7529	721	2147	877.405835403	0	0	0.015	0.003	0	0	0	0	0	0	0.651006	0.047203735094083	0.025959705985092	0.673365	0.020418548183025	0.020258054716643	0.003	0	0
115Rh	45	115	0	0	0	100	0	6196.5938	15.3503	1189.8002	10.0152	0	0	0	0	1.03	0.03	0	0	0	0	0	0	0.6732	0.020522468954782	0.020213837265596	0.673021	0.020190776824999	0.020281998639111	0.03	0	0
116Rh	45	116	0	0	0	100	0	9095.2839	74.169	1618.7616	75.0582	0	0	0	0	0.69	0.05	0.525	0.525	0	0	0	0	0.6732	0.020804769453181	0.020203191257819	0.673021	0.020190776824999	0.020281998639111	0.05	0.525	0
116Rh	45	116	1	150	0	100	0	0	0	0	0	0	0	0	0	0.57	0.05	0.525	0.525	0	0	0	0	0.673098	0.020193778295396	0.020193706986178	0.673021	0.020190776824999	0.020281998639111	0.05	0.525	0
117Rh	45	117	0	0	0	100	0	7527.1313	11.4108	2862.9499	11.3325	0	0	0	0	0.42	0.04	3.8	3.8	0	0	0	0	0.669452	0.023842648390512	0.020430293347713	0.673021	0.020190776824999	0.020281998639111	0.04	3.8	0
118Rh	45	118	0	0	0	100	0	10501.5182	24.3424	3465.732	25.2676	0	0	0	0	0.285	0.01	3.1	1.4	0	0	0	0	0.66818	0.025722994793764	0.020664425014019	0.673021	0.020190776824999	0.020281998639111	0.01	1.4	0
119Rh	45	119	0	0	0	100	0	8584.4751	12.4416	4494.2377	9.643	0	0	0	0	0.19	0.006	6.4	1.6	0	0	0	0	0.663489	0.030383775667433	0.021304457580725	0.673021	0.020190776824999	0.020281998639111	0.006	1.6	0
120Rh	45	120	0	0	0	100	0	11660	200	4716	200	626.1174	200.026849936	0	0	0.131	0.005	2.7	2.7	0	0	0	0	0.663084	0.031937635290522	0.021236912392116	0.672194	0.020239805761726	0.020188043621718	0.005	2.7	0
121Rh	45	121	0	0	0	100	0	9932.203	619.4527	5958.1518	619.4478	0	0	0	0	0.076	0.005	0	0	0	0	0	0	0.656907	0.037436070399871	0.023377441070059	0.673021	0.020190776824999	0.020281998639111	0.005	0	0
122Rh	45	122	0	0	0	100	0	12737	301	6231	300	2257.7992	301.643691562	0	0	0.051	0.006	0	0	0	0	0	0	0.655824	0.038543732863831	0.023919369056863	0.673288	0.020425978038997	0.020199084480481	0.006	0	0
123Rh	45	123	0	0	0	100	0	11239	885	7355	400	848.9528	1185.94003907	0	0	0.042	0.004	0	0	0	0	0	0	0.651593	0.046464041988231	0.025873124934652	0.672158	0.020216447864736	0.020196376884669	0.004	0	0
124Rh	45	124	0	0	0	100	0	13690	500	7649	885	3764	583.610315193	0	0	0.03	0.002	0	0	0	0	0	0	0.650551	0.047965082802398	0.026164771587784	0.673031	0.021067269003478	0.02020161635278	0.002	0	0
125Rh	45	125	0	0	0	100	0	12130	640	8499	583	2458	1092.16528053	0	0	0.0265	0.002	0	0	0	0	0	0	0.645321	0.048161364959238	0.028194366152423	0.6732	0.020518571880129	0.020214859509777	0.002	0	0
126Rh	45	126	0	0	0	100	0	14590	640	8688	640	5057	812.15762017	0	0	0.019	0.003	0	0	0	0	0	0	0.644165	0.047942354108893	0.028642548306715	0.669598	0.021406217541724	0.020423137820707	0.003	0	0
127Rh	45	127	0	0	0	100	0	13490	781	9988	721	4087	1009.73313306	150	670	0.0265	0.0135	0	0	0	0	0	0	0.637078	0.054749288262731	0.032268894314426	0.67217	0.02140958913688	0.020221556765244	0.0135	0	0
119Pd	46	119	0	0	0	100	0	7238.4816	16.8566	75.207	8.6227	0	0	0	0	0.92	0.11	0	0	0	0	0	0	0.673049	0.020192072621722	0.020217979269969	0.67302	0.020190750663608	0.020281779245421	0.11	0	0
120Pd	46	120	0	0	0	100	0	5371.9076	5.0261	294.8364	14.8796	0	0	0	0	0.492	0.033	0	0	0	0	0	0	0.672279	0.020239386958525	0.02018861967686	0.67302	0.020190750663608	0.020281779245421	0.033	0	0
121Pd	46	121	0	0	0	100	0	8220.4934	12.5652	1397.8564	5.589	0	0	0	0	0.29	0.001	0	0	0	0	0	0	0.6732	0.020547250545998	0.020207920526368	0.67302	0.020190750663608	0.020281779245421	0.001	0	0
122Pd	46	122	0	0	0	100	0	6489.9492	42.9094	1715.3439	23.0062	0	0	0	0	0.193	0.006	0	0	0	0	0	0	0.6732	0.02095294673787	0.020201398590197	0.67302	0.020190750663608	0.020281779245421	0.006	0	0
123Pd	46	123	0	0	0	100	0	9138.8323	790.1142	2605.0515	790.3645	0	0	0	0	0.108	0.002	10	6	0	0	0	0	0.669531	0.022888277785035	0.020443527899189	0.67302	0.020190750663608	0.020281779245421	0.002	6	0
124Pd	46	124	0	0	0	100	0	7830	391	3097	302	0	0	0	0	0.081	0.017	17	5	0	0	0	0	0.669224	0.024819958399611	0.020466637778551	0.67302	0.020190750663608	0.020281779245421	0.017	5	0
125Pd	46	125	0	0	0	100	0	10560	589	4199	472	0	0	0	0	0.06	0.007	12	4	0	0	0	0	0.664678	0.029134854098066	0.021458942199363	0.67302	0.020190750663608	0.020281779245421	0.007	4	0
126Pd	46	126	0	0	0	100	0	8930	447	4658	589	0	0	0	0	0.0486	0.0008	22	9	0	0	0	0	0.663179	0.031755129466543	0.021415310491256	0.67302	0.020190750663608	0.020281779245421	0.0008	9	0
127Pd	46	127	0	0	0	100	0	11429	539	5429	539	1157	719.756903406	0	0	0.038	0.002	9.5	9.5	0	0	0	0	0.65982	0.034678449578377	0.02206202060465	0.674069	0.020240733091588	0.020275573952046	0.002	9.5	0
128Pd	46	128	0	0	0	100	0	10320	583	6188	539	187	685.718601177	0	0	0.035	0.003	0	0	0	0	0	0	0.655961	0.038496829988571	0.02385867662233	0.673083	0.020193319226915	0.020192579141856	0.003	0	0
129Pd	46	129	0	0	0	100	0	13990	721	8759	671	4627	848.321872876	0	0	0.031	0.007	0	0	0	0	0	0	0.643663	0.048148720656027	0.028845691061441	0.670702	0.02148635437955	0.02030649402343	0.007	0	0
120Ag	47	120	0	0	0	100	0	8305.8535	5.8202	254.1087	37.9597	0	0	0	0	0.94	0.1	0.0005	0.0005	0	0	0	0	0.67274	0.020223321137736	0.020186084633727	0.673022	0.020190799296601	0.020282123341396	0.1	0.0005	0
120Ag	47	120	1	0	0	100	0	0	0	0	0	0	0	0	0	1.52	0.07	0.0005	0.0005	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.07	0.0005	0
120Ag	47	120	2	203	1	63	0	0	0	0	0	0	0	0	0	0.44	0.05	0.0005	0.0005	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.05	0.0005	0
121Ag	47	121	0	0	0	100	0	6671.0057	12.2642	1483.2164	12.6697	0	0	0	0	0.777	0.012	0.08	0.013	0	0	0	0	0.6732	0.020620596135903	0.020205886271085	0.673022	0.020190799296601	0.020282123341396	0.012	0.013	0
122Ag	47	122	0	0	0	99.8	0	9506.2662	38.2604	1896.4005	38.2406	0	0	0	0	0.529	0.019	0.093	0.006	0	0	0	0	0.672284	0.021258588828763	0.020207404781179	0.673022	0.020190799296601	0.020282123341396	0.019	0.006	0
122Ag	47	122	1	80	50	100	0	0	0	0	0	0	0	0	0	0.2	0.05	0.093	0.006	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.05	0.006	0
123Ag	47	123	0	0	0	100	0	7845.6026	32.7136	2972.4855	32.6832	0	0	0	0	0.296	0.007	0.56	0.09	0	0	0	0	0.669419	0.02431386546407	0.020435400138116	0.673022	0.020190799296601	0.020282123341396	0.007	0.09	0
124Ag	47	124	0	0	0	100	0	10469.4858	251.5169	3112.9146	251.5179	0	0	0	0	0.191	0.028	0.65	0.9	0	0	0	0	0.669164	0.02482026649749	0.020476613709459	0.673022	0.020190799296601	0.020282123341396	0.028	0.9	0
124Ag	47	124	1	0	0	100	0	0	0	0	0	0	0	0	0	0.144	0.02	0.65	0.9	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.02	0.9	0
125Ag	47	125	0	0	0	100	0	8828.1511	433.1544	4108.1793	433.1526	0	0	0	0	0.16	0.007	11.8	1	0	0	0	0	0.665166	0.028542734466067	0.021200632698116	0.673022	0.020190799296601	0.020282123341396	0.007	1	0
126Ag	47	126	0	0	0	100	0	11535	200	4556	200	0	0	0	0	0.052	0.01	0	0	0	0	0	0	0.663367	0.030860926233995	0.021295338457515	0.673022	0.020190799296601	0.020282123341396	0.01	0	0
126Ag	47	126	1	0	0	100	0	0	0	0	0	0	0	0	0	0.103	0.005	13.7	1.1	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.005	1.1	0
127Ag	47	127	0	0	0	100	0	10092	200	5535	200	0	0	0	0	0.084	0.005	14.6	1.5	0	0	0	0	0.659101	0.035349397723029	0.022353859719988	0.673022	0.020190799296601	0.020282123341396	0.005	1.5	0
128Ag	47	128	0	0	0	100	0	12528	300	5960	300	1402.8459	300.0777859	0	0	0.06	0.005	20	5	0	0	0	0	0.656894	0.037375517635377	0.023376036522738	0.67389	0.020228471491687	0.020280468630927	0.005	5	0
129Ag	47	129	0	0	0	100	0	11252	400	7297	400	728.4212	400.083286581	0	0	0.0536268	0.00124886072989	18.594	0.911640394840531	0	0	0	0	0.651864	0.04549816005122	0.025461481340378	0.671658	0.020250240666906	0.020196056819776	0.001257232233481	1.71048124514711	0
129Ag	47	129	1	0	0	100	0	0	0	0	0	0	0	0	0	0.158	0.06	0	0	0	0	0	0	0.673097	0.020193766619135	0.020193694517549	0.673022	0.020190799296601	0.020282123341396	0.06	0	0
130Ag	47	130	0	0	0	100	0	15220	425	9153	424	5198.0114	425.636174698	0	0	0.0436371	0.003107659631063	65.6345	4.7785527091788	0	0	0	0	0.641272	0.047936744248912	0.02950918799604	0.669575	0.021722279727563	0.020411718143324	0.003122863860058	5.49545898073127	0
131Ag	47	131	0	0	0	100	0	14462	501	12296	501	6229.7452	501.397357182	2650	500	0.035	0.008	0	0	0	0	0	0	0.625127	0.051702167754516	0.036941349711619	0.669423	0.024272327075007	0.020434778360337	0.008	0	0
132Ag	47	132	0	0	0	100	0	16065	504	12740	501	10574.5321	508.05894049	5050	500	0.0245	0.0085	0	0	0	0	0	0	0.623172	0.055156005007847	0.037846791890801	0.66197	0.03395748632938	0.021271547588504	0.0085	0	0
126Cd	48	126	0	0	0	100	0	5553.65	4.7831	85.2627	2.9051	0	0	0	0	0.514	0.009	0	0	0	0	0	0	0.673069	0.020192777220702	0.020193161983328	0.673021	0.020190776824999	0.020281903850401	0.009	0	0
127Cd	48	127	0	0	0	100	0	8138.6978	11.7675	996.8599	7.4844	0	0	0	0	0.34	0.03	0	0	0	0	0	0	0.673374	0.020340819317038	0.020201564629711	0.673021	0.020190776824999	0.020281903850401	0.03	0	0
127Cd	48	127	1	0	0	100	0	0	0	0	0	0	0	0	0	0.36	0.04	0	0	0	0	0	0	0.673098	0.020193769208437	0.020193724516384	0.673021	0.020190776824999	0.020281903850401	0.04	0	0
128Cd	48	128	0	0	0	100	0	6951.8716	6.5665	1570.3337	11.8911	0	0	0	0	0.243	0.011	0	0	0	0	0	0	0.6732	0.020730253061649	0.020204070307738	0.673021	0.020190776824999	0.020281903850401	0.011	0	0
129Cd	48	129	0	0	0	100	0	9712.7471	5.6637	2996.6569	5.4717	0	0	0	0	0.1559	0.0013	1.84	0.15	0	0	0	0	0.66941	0.024445745934416	0.020436801934011	0.673021	0.020190776824999	0.020281903850401	0.0013	0.15	0
129Cd	48	129	1	0	0	100	0	0	0	0	0	0	0	0	0	0.152	0.008	0	0	0	0	0	0	0.673098	0.020193769208437	0.020193724516384	0.673021	0.020190776824999	0.020281903850401	0.008	0	0
130Cd	48	130	0	0	0	100	0	8788.9322	22.4274	3645.9732	22.4426	0	0	0	0	0.135381	0.001062762756747	2.92222	0.16359698993869	0	0	0	0	0.667629	0.026319408399067	0.020789220150763	0.673021	0.020190776824999	0.020281903850401	0.001052344253262	0.223977594915206	0
131Cd	48	131	0	0	0	100	0	12812.6089	19.3644	6623.4513	19.3215	1480.4923	19.5890211945	0	0	0.100076	0.001463598844542	13.6287	0.645845229040209	0	0	0	0	0.654217	0.040270420792191	0.024577679523912	0.673835	0.020225020927122	0.020315525356301	0.001507937789805	1.13003092152383	0
132Cd	48	132	0	0	0	100	0	11946.1243	84.9236	9487.6219	60.108	3298.4643	104.015024595	0	0	0.0828994	0.000641966667244	98.5673	4.95270299818358	0	0	0	0	0.639473	0.04805718458208	0.03060108538853	0.6732	0.020705718340594	0.020204528824004	0.000658519247959	4.77330156569444	0
133Cd	48	133	0	0	0	100	0	13550	283	10200	209	7742	346.538598139	1750	300	0.0613855	0.005894110512546	85.7622	6.45043954826336	5.93943	2.21958393256394	0	0	0.635951	0.052842327645183	0.032856548920435	0.667406	0.02655852580533	0.020842825455115	0.00627332654551	3.64570159476883	2.28089978543556
134Cd	48	134	0	0	0	100	0	12510	361	10159	361	6809	417.135469602	4890	400	0.065	0.015	0	0	0	0	0	0	0.636144	0.053119615951759	0.03274441836195	0.668737	0.025191138970918	0.020552533339034	0.015	0	0
127In	49	127	0	0	0	100	0	6589.681	12.026	1063.9206	14.6335	0	0	0	0	1.087	0.011	0.015	0.015	0	0	0	0	0.673276	0.02042980675284	0.020203359224604	0.673018	0.020190698489443	0.020281530181217	0.011	0.015	0
127In	49	127	1	408.9	0.3	100	0	0	0	0	0	0	0	0	0	3.618	0.032	0.7	0.06	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.032	0.06	0
127In	49	127	2	1863	58	100	0	0	0	0	0	0	0	0	0	1.04	0.1	0	0	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.1	0	0
128In	49	128	0	0	0	100	0	9171.3131	17.7194	1208.1431	9.3191	0	0	0	0	0.84	0.06	0.0192	0.0036	0	0	0	0	0.6732	0.020525495974519	0.020213048162017	0.673018	0.020190698489443	0.020281530181217	0.06	0.0036	0
128In	49	128	1	340	60	100	0	0	0	0	0	0	0	0	0	0.72	0.1	0.0192	0.0036	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.1	0.0036	0
129In	49	129	0	0	0	100	0	7755.7081	17.2376	2455.2229	17.7915	0	0	0	0	0.609	0.007	0.23	0.1	0	0	0	0	0.669576	0.021697272220222	0.020411570096355	0.673018	0.020190698489443	0.020281530181217	0.007	0.1	0
129In	49	129	1	459	5	99.7	0	0	0	0	0	0	0	0	0	1.19	0.03	3.55	0.62	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.03	0.62	0
129In	49	129	2	1630	56	100	0	0	0	0	0	0	0	0	0	0.67	0.1	0	0	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.1	0	0
130In	49	130	0	0	0	100	0	10225.687	2.5905	2612.7491	17.3625	0	0	0	0	0.275	0.008	1.2	0.29	0	0	0	0	0.669529	0.022579211006076	0.020418580133224	0.673018	0.020190698489443	0.020281530181217	0.008	0.29	0
130In	49	130	1	50	50	100	0	0	0	0	0	0	0	0	0	0.535	0.006	0.975	0.15	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.006	0.15	0
130In	49	130	2	50	50	100	0	0	0	0	0	0	0	0	0	0.535	0.006	0.975	0.15	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.006	0.15	0
131In	49	131	0	0	0	100	0	9240.2095	4.2397	4036.5294	2.8934	0	0	0	0	0.27797	0.00638246616653	2.8474	0.306719162264114	0	0	0	0	0.665454	0.028230969599084	0.021082548529635	0.673018	0.020190698489443	0.020281530181217	0.006456957688385	0.17114099742902	0
131In	49	131	1	0	0	100	0	0	0	0	0	0	0	0	0	0.33	0.015	1.105	0.27	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.015	0.27	0
131In	49	131	2	3764	88	99	0	0	0	0	0	0	0	0	0	0.32	0.06	12	7	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.06	7	0
132In	49	132	0	0	0	100	0	14135	60	6781.7072	60.1416	1578.027	60.061730426	0	0	0.213787	0.007588597118025	12.1845	0.955727108512676	0	0	0	0	0.653735	0.04117037899027	0.024743077844167	0.673758	0.020220440705079	0.020330603884479	0.007597288753825	0.951054917640932	0
133In	49	133	0	0	0	100	0	13184	200	10785	200	3432.0523	200.041836327	0	0	0.165584	0.0033081204003	88.8725	3.50884265147356	0	0	0	0	0.633508	0.049989667366943	0.033499876364811	0.6732	0.020800693666318	0.020203325270856	0.003586635226783	5.13602010285201	0
133In	49	133	1	0	0	100	0	0	0	0	0	0	0	0	0	0.167	0.011	80	5	0	0	0	0	0.673098	0.020193733355762	0.020193681062243	0.673018	0.020190698489443	0.020281530181217	0.011	5	0
134In	49	134	0	0	0	100	0	14464	200	10833	200	8434.1587	200.034831457	1390	300	0.127389	0.002266901517137	85.5807	4.33923225450413	11.9724	0.836369301594696	0	0	0.633338	0.049739023000252	0.033503572123277	0.665392	0.028283444473713	0.021094973413058	0.001915441792799	4.08601988958693	1.18627093941856
135In	49	135	0	0	0	100	0	13522	300	11252	300	7621.002	300.021789225	5800	400	0.104117	0.003610882333309	88.62	5.199570530515	9.28092	1.06209218126865	0	0	0.630783	0.04765984722783	0.034418904308245	0.667613	0.026345661160656	0.020793051122721	0.003837160586606	4.27962290986017	1.24584594158026
136In	49	136	0	0	0	100	0	15200	361	11591	300	9321	412.699648655	6150	400	0.0905809	0.010083389974448	83.6792	9.98152739226317	12.8256	4.3323595193729	0	0	0.627888	0.048468092292658	0.035886153757259	0.663449	0.030552586110523	0.021314050366857	0.010142026535506	5.24059195851003	4.53025571898541
137In	49	137	0	0	0	100	0	14320	500	12269	447	8660	583.095189485	7180	500	0.07	0.035	0	0	0	0	0	0	0.62503	0.051870762668482	0.037009684067957	0.664784	0.028788246056167	0.021215988286912	0.035	0	0
133Sn	50	133	0	0	0	100	0	8049.6228	3.6617	690.0732	3.1162	0	0	0	0	1.42	0.06	0.0294	0.0024	0	0	0	0	0.673846	0.020225699111388	0.020313287585824	0.673018	0.020190698489443	0.020281530181217	0.06	0.0024	0
134Sn	50	134	0	0	0	100	0	7585.2453	4.4136	4418.4363	4.4513	0	0	0	0	1.01906	0.033326450446755	24.142	1.0801230270159	0	0	0	0	0.663566	0.030095479622701	0.021320190940055	0.673018	0.020190698489443	0.020281530181217	0.034061679345711	1.4452893135978	0
135Sn	50	135	0	0	0	100	0	9058.08	4.0522	5315.4337	4.3472	2148.6248	5.7597405393	0	0	0.514198	0.029600539195258	19.951	2.03932817801868	0	0	0	0	0.660459	0.033965912701014	0.021802313882084	0.673358	0.020353990899762	0.020200748935314	0.029802369833622	1.71080578687354	0
136Sn	50	136	0	0	0	100	0	8337	200	5449	200	1706.4783	200.108550677	0	0	0.366329	0.004217516476186	18.4973	1.3329585542998	0	0	0	0	0.643705977086123	0.060499533140568	0.060499533140568	0.673666	0.020215351780278	0.020304413993031	0.004603638407445	2.86847841792474	0
137Sn	50	137	0	0	0	100	0	9911	304	6286	300	3398.3037	308.454234343	20	400	0.230896	0.006181926365826	22.8812	1.98944687652121	0.445953	0.237918415638639	0	0	0.65545	0.039052635163968	0.024117349113242	0.6732	0.020780040423445	0.020203929617775	0.007244598837513	2.47699765888061	0.237211324495691
138Sn	50	138	0	0	0	100	0	9140	500	6479	403	2854	583.095189485	620	500	0.150411	0.019775022489214	27.4891	5.06570470416506	1.75364	1.25103216053345	0	0	0.654722	0.039887284484602	0.024496839154381	0.6732	0.020542296658358	0.020212357235117	0.020541091003158	3.63248674118709	1.26415835401464
139Sn	50	139	0	0	0	100	0	10740	565	7269	500	4608	693.998559076	1850	500	0.103707	0.032399242597877	61.5217	23.3729038583142	0	0	0	0	0.65186	0.045665217284494	0.025566077869709	0.670694	0.021477023035617	0.020302766842783	0.032316602212089	0	0
134Sb	51	134	0	0	0	100	0	8514.7483	4.1221	846.8108	3.7037	0	0	0	0	0.675	0.006	0	0	0	0	0	0	0.673602	0.020223301262742	0.020259159236346	0.673019	0.020190724551757	0.020281654689026	0.006	0	0
134Sb	51	134	1	0	0	100	0	0	0	0	0	0	0	0	0	9.97	0.1	0.088	0.0036	0	0	0	0	0.673098	0.020193742244656	0.020193706986178	0.673019	0.020190724551757	0.020281654689026	0.1	0.0036	0
135Sb	51	135	0	0	0	100	0	8038.4581	3.1524	4772.102	3.8097	0	0	0	0	1.668	0.01	22.86	0.92	0	0	0	0	0.66291	0.032513473903753	0.021186498679348	0.673019	0.020190724551757	0.020281654689026	0.01	0.92	0
136Sb	51	136	0	0	0	100	0	9918.3897	6.2599	5150.5827	6.0786	1884.2267	7.20638342166	0	0	0.923	0.014	18.2	0.74	0.24	0.11	0	0	0.661471	0.033948733709181	0.021436253041446	0.673539	0.020243511233699	0.020234480622662	0.014	0.74	0.11
