source,nuclide,N,Z,A,T12,Dl_T12,Du_T12,P1n,Dl_P1n,Du_P1n,P2n,Dl_P2n,Du_P2n,b_br,Dl_b_br,Du_b_br,a_br,Dl_a_br,Du_a_br,Qb,D_Qb,Qbn,D_Qbn,Qb2n,D_Qb2n,S1n,D_S1n,S2n,D_S2n,e_mean,e_low,e_hi,eff_mean,eff_m,eff_p,eff_low,eff_hi,e_mean_fit,e_sigma,e_mean2,e_low2,e_hi2,eff_mean2,eff_m2,eff_p2,eff_low2,eff_hi2,e_mean_fit2
me,208Tl,127,81,208,183.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4998.3984,1.6693,-2369.4702,1.6698,-9107.2505,1.6728223874637738,7367.8686,0.052000000000000005,14105.6489,0.1085,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,206Tl,125,81,206,252.12,0.7799999999999999,0.7799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1532.2128,0.6117,-6554.4495,0.6105,-13286.1145,0.6241218631004686,8086.6623,0.0599,14818.3273,0.1239,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,216Tl,135,81,216,5.9,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7361.0,361.0,2457.0,305.0,-1089.0,412.699648655048,4904.0,207.0,8450.0,200.0,0.4274641411933338,0.20265123689942866,0.8605750230026881,0.66555846818778,0.009027668555822932,0.0023123682063264095,0.6678708363941064,0.656530799631957,0.4297970767021179,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,208Po,124,84,208,91451971.548,63113.852,63113.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99600000000001,0.0004,0.0004,-4999.3061,9.0736,-12313.0435,12.5132,-21172.4554,18.565982393883715,7313.7374,15.2745,16173.1493,16.1977,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,209Po,125,84,209,3913058824.0,91515085.4,91515085.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.545,0.006999999999999999,0.006999999999999999,-3482.2417,4.9599,-11967.4317,9.0936,-19281.1691,14.176563207279825,8485.19,10.1036,15798.9274,13.2806,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,210Po,126,84,210,11955859.2,345.6,345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-3980.9605,7.6101,-11140.6047,4.7701,-19625.7948,14.023580813044862,7159.6442,8.9809,15644.8343,11.7791,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,211Po,127,84,211,0.516,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-785.3012,2.5385,-8531.7112,7.6274,-15691.3554,5.945286659194827,7746.41,8.0052,14906.0542,5.3761,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,212Po,128,84,212,2.9500000000000003e-07,4.0000000000000007e-10,4.0000000000000007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-1741.2596,2.1066,-6793.5353,2.4899,-14539.9453,8.17063736314371,5052.2757,3.0713,12798.6857,7.8944,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,213Po,129,84,213,0.003706,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-73.9972,5.4646,-6096.688,3.3996,-11148.9637,7.589395807309037,6022.6908,5.093999999999999,11074.9665,5.2666,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,214Po,130,84,214,0.16348,4e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-1090.8208,3.775,-5961.7688,4.7314,-11984.4596,5.6636342934550425,4870.948,6.0109,10893.6388,4.2221,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,215Po,131,84,215,0.0017809999999999998,3e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00022999999999999998,2e-05,2e-05,99.99977,2e-05,2e-05,714.8128,6.6491,-5233.9372,4.4488,-10104.8852,10.507689363984834,5948.75,7.6202,10819.698,8.1364,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,216Po,132,84,216,0.14400000000000002,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-474.3423,3.5713,-5032.3988,6.7496,-10981.1488,6.280923971041204,4558.0565,7.4176,10506.8065,5.1668,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,217Po,133,84,217,1.53,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,97.5,2.5,2.5,1488.8543,7.9791,-4444.5437,7.3786,-9002.6002,11.413212920558347,5933.398,6.0287,10491.4545,8.1606,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,218Po,134,84,218,185.82,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.003,0.003,99.978,0.003,0.003,256.4334,11.549000000000001,-4109.2646,5.1835,-10042.6626,16.631741298192438,4365.698,12.485999999999999,10299.096,11.9681,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
